Match Report URL
https://fbref.com/en/matches/21d5e315/Bayer-Leverkusen-Hacken-September-21-2023-Europa-League
https://fbref.com/en/matches/0a120e38/Servette-FC-Slavia-Prague-September-21-2023-Europa-League
https://fbref.com/en/matches/76a18903/Union-SG-Toulouse-September-21-2023-Europa-League
https://fbref.com/en/matches/57ff57bf/Rennes-Maccabi-Haifa-September-21-2023-Europa-League
https://fbref.com/en/matches/1b1f3de6/LASK-Liverpool-September-21-2023-Europa-League
https://fbref.com/en/matches/ff9887c8/Sheriff-Tiraspol-Roma-September-21-2023-Europa-League
https://fbref.com/en/matches/9eb4630b/Panathinaikos-Villarreal-September-21-2023-Europa-League
https://fbref.com/en/matches/c376e97b/West-Ham-United-TSC-Backa-Top-September-21-2023-Europa-League
https://fbref.com/en/matches/8aebde7a/Brighton-and-Hove-Albion-AEK-Athens-September-21-2023-Europa-League
https://fbref.com/en/matches/57ffcbe1/Rangers-Real-Betis-September-21-2023-Europa-League
https://fbref.com/en/matches/e32a79b6/Qarabag-Molde-September-21-2023-Europa-League
https://fbref.com/en/matches/159f2864/Atalanta-RKS-Rakow-September-21-2023-Europa-League
https://fbref.com/en/matches/e5f733c3/Sparta-Prague-Aris-Limassol-FC-September-21-2023-Europa-League
https://fbref.com/en/matches/7933e9bf/Ajax-Marseille-September-21-2023-Europa-League
https://fbref.com/en/matches/52995d52/Sturm-Graz-Sporting-CP-September-21-2023-Europa-League
https://fbref.com/en/matches/fc67cf77/Olympiacos-Freiburg-September-21-2023-Europa-League
https://fbref.com/en/matches/6b0b141b/Sporting-CP-Atalanta-October-5-2023-Europa-League
https://fbref.com/en/matches/734e1b51/Freiburg-West-Ham-United-October-5-2023-Europa-League
https://fbref.com/en/matches/6e5bc2fb/Marseille-Brighton-and-Hove-Albion-October-5-2023-Europa-League
https://fbref.com/en/matches/c48ed8ee/TSC-Backa-Top-Olympiacos-October-5-2023-Europa-League
https://fbref.com/en/matches/eca58409/Real-Betis-Sparta-Prague-October-5-2023-Europa-League
https://fbref.com/en/matches/7d7140aa/RKS-Rakow-Sturm-Graz-October-5-2023-Europa-League
https://fbref.com/en/matches/300d9ac1/AEK-Athens-Ajax-October-5-2023-Europa-League
https://fbref.com/en/matches/040511a1/Aris-Limassol-FC-Rangers-October-5-2023-Europa-League
https://fbref.com/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League
https://fbref.com/en/matches/83f61fa7/Hacken-Qarabag-October-5-2023-Europa-League
https://fbref.com/en/matches/25d48427/Villarreal-Rennes-October-5-2023-Europa-League
https://fbref.com/en/matches/1e6b3712/Toulouse-LASK-October-5-2023-Europa-League
https://fbref.com/en/matches/1e479935/Slavia-Prague-Sheriff-Tiraspol-October-5-2023-Europa-League
https://fbref.com/en/matches/ca9df6d6/Roma-Servette-FC-October-5-2023-Europa-League
https://fbref.com/en/matches/e3072c52/Molde-Bayer-Leverkusen-October-5-2023-Europa-League
https://fbref.com/en/matches/410dca2e/Maccabi-Haifa-Panathinaikos-October-5-2023-Europa-League
https://fbref.com/en/matches/75a322fc/Sparta-Prague-Rangers-October-26-2023-Europa-League
https://fbref.com/en/matches/c91cd9f2/RKS-Rakow-Sporting-CP-October-26-2023-Europa-League
https://fbref.com/en/matches/54b617f8/Molde-Hacken-October-26-2023-Europa-League
https://fbref.com/en/matches/b8337593/Sturm-Graz-Atalanta-October-26-2023-Europa-League
https://fbref.com/en/matches/1e2739be/TSC-Backa-Top-Freiburg-October-26-2023-Europa-League
https://fbref.com/en/matches/3775a614/Marseille-AEK-Athens-October-26-2023-Europa-League
https://fbref.com/en/matches/a945ca05/Olympiacos-West-Ham-United-October-26-2023-Europa-League
https://fbref.com/en/matches/2c402bf4/Aris-Limassol-FC-Real-Betis-October-26-2023-Europa-League
https://fbref.com/en/matches/cd2c07a6/Brighton-and-Hove-Albion-Ajax-October-26-2023-Europa-League
https://fbref.com/en/matches/85a8a3a3/Liverpool-Toulouse-October-26-2023-Europa-League
https://fbref.com/en/matches/35cae623/Bayer-Leverkusen-Qarabag-October-26-2023-Europa-League
https://fbref.com/en/matches/ee56aa77/Union-SG-LASK-October-26-2023-Europa-League
https://fbref.com/en/matches/e499c13d/Roma-Slavia-Prague-October-26-2023-Europa-League
https://fbref.com/en/matches/cafe0e08/Sheriff-Tiraspol-Servette-FC-October-26-2023-Europa-League
https://fbref.com/en/matches/b760ba57/Panathinaikos-Rennes-October-26-2023-Europa-League
https://fbref.com/en/matches/e4192b01/Toulouse-Liverpool-November-9-2023-Europa-League
https://fbref.com/en/matches/a489b203/LASK-Union-SG-November-9-2023-Europa-League
https://fbref.com/en/matches/287a023b/Ajax-Brighton-and-Hove-Albion-November-9-2023-Europa-League
https://fbref.com/en/matches/1a6d301d/Slavia-Prague-Roma-November-9-2023-Europa-League
https://fbref.com/en/matches/2ec5d613/Rennes-Panathinaikos-November-9-2023-Europa-League
https://fbref.com/en/matches/fbc2bf76/Servette-FC-Sheriff-Tiraspol-November-9-2023-Europa-League
https://fbref.com/en/matches/428ed6c7/Maccabi-Haifa-Villarreal-November-9-2023-Europa-League
https://fbref.com/en/matches/113caebe/Rangers-Sparta-Prague-November-9-2023-Europa-League
https://fbref.com/en/matches/9778001e/West-Ham-United-Olympiacos-November-9-2023-Europa-League
https://fbref.com/en/matches/5d319000/Sporting-CP-RKS-Rakow-November-9-2023-Europa-League
https://fbref.com/en/matches/2fc064d4/Real-Betis-Aris-Limassol-FC-November-9-2023-Europa-League
