url,match_id,status,rows,tables,output_file,gcs_upload,gcs_path
https://fbref.com/en/matches/d916f357/Young-Boys-RB-Leipzig-September-19-2023-Champions-League,d916f357,Success,31,2,match_data\match_d916f357_player_stats.csv,Success,gs://striker-project/match_data/match_d916f357_player_stats.csv
https://fbref.com/en/matches/19789895/Milan-Newcastle-United-September-19-2023-Champions-League,19789895,Success,31,2,match_data\match_19789895_player_stats.csv,Success,gs://striker-project/match_data/match_19789895_player_stats.csv
https://fbref.com/en/matches/3d87750d/Manchester-City-Red-Star-Belgrade-September-19-2023-Champions-League,3d87750d,Success,32,2,match_data\match_3d87750d_player_stats.csv,Success,gs://striker-project/match_data/match_3d87750d_player_stats.csv
https://fbref.com/en/matches/c9d2ec0f/Barcelona-Antwerp-September-19-2023-Champions-League,c9d2ec0f,Success,32,2,match_data\match_c9d2ec0f_player_stats.csv,Success,gs://striker-project/match_data/match_c9d2ec0f_player_stats.csv
https://fbref.com/en/matches/0c9b1473/Paris-Saint-Germain-Dortmund-September-19-2023-Champions-League,0c9b1473,Success,30,2,match_data\match_0c9b1473_player_stats.csv,Success,gs://striker-project/match_data/match_0c9b1473_player_stats.csv
https://fbref.com/en/matches/3488c6c3/Lazio-Atletico-Madrid-September-19-2023-Champions-League,3488c6c3,Success,30,2,match_data\match_3488c6c3_player_stats.csv,Success,gs://striker-project/match_data/match_3488c6c3_player_stats.csv
https://fbref.com/en/matches/92fc6a26/Feyenoord-Celtic-September-19-2023-Champions-League,92fc6a26,Success,31,2,match_data\match_92fc6a26_player_stats.csv,Success,gs://striker-project/match_data/match_92fc6a26_player_stats.csv
https://fbref.com/en/matches/13992d54/Shakhtar-Donetsk-Porto-September-19-2023-Champions-League,13992d54,Success,32,2,match_data\match_13992d54_player_stats.csv,Success,gs://striker-project/match_data/match_13992d54_player_stats.csv
https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,17349d13,Success,31,2,match_data\match_17349d13_player_stats.csv,Success,gs://striker-project/match_data/match_17349d13_player_stats.csv
https://fbref.com/en/matches/986eb717/Galatasaray-FC-Copenhagen-September-20-2023-Champions-League,986eb717,Success,32,2,match_data\match_986eb717_player_stats.csv,Success,gs://striker-project/match_data/match_986eb717_player_stats.csv
https://fbref.com/en/matches/e2058a42/Benfica-Red-Bull-Salzburg-September-20-2023-Champions-League,e2058a42,Success,32,2,match_data\match_e2058a42_player_stats.csv,Success,gs://striker-project/match_data/match_e2058a42_player_stats.csv
https://fbref.com/en/matches/8d09f839/Braga-Napoli-September-20-2023-Champions-League,8d09f839,Success,31,2,match_data\match_8d09f839_player_stats.csv,Success,gs://striker-project/match_data/match_8d09f839_player_stats.csv
https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,9928de4e,Success,32,2,match_data\match_9928de4e_player_stats.csv,Success,gs://striker-project/match_data/match_9928de4e_player_stats.csv
https://fbref.com/en/matches/fe7df7b9/Real-Sociedad-Internazionale-September-20-2023-Champions-League,fe7df7b9,Success,32,2,match_data\match_fe7df7b9_player_stats.csv,Success,gs://striker-project/match_data/match_fe7df7b9_player_stats.csv
https://fbref.com/en/matches/1f8a2096/Sevilla-Lens-September-20-2023-Champions-League,1f8a2096,Success,31,2,match_data\match_1f8a2096_player_stats.csv,Success,gs://striker-project/match_data/match_1f8a2096_player_stats.csv
https://fbref.com/en/matches/8c29e4f7/Bayern-Munich-Manchester-United-September-20-2023-Champions-League,8c29e4f7,Success,29,2,match_data\match_8c29e4f7_player_stats.csv,Success,gs://striker-project/match_data/match_8c29e4f7_player_stats.csv
https://fbref.com/en/matches/38ed7a9b/Red-Bull-Salzburg-Real-Sociedad-October-3-2023-Champions-League,38ed7a9b,Success,32,2,match_data\match_38ed7a9b_player_stats.csv,Success,gs://striker-project/match_data/match_38ed7a9b_player_stats.csv
https://fbref.com/en/matches/b30ab716/Union-Berlin-Braga-October-3-2023-Champions-League,b30ab716,Success,31,2,match_data\match_b30ab716_player_stats.csv,Success,gs://striker-project/match_data/match_b30ab716_player_stats.csv
https://fbref.com/en/matches/1ad7d8f7/Manchester-United-Galatasaray-October-3-2023-Champions-League,1ad7d8f7,Success,31,2,match_data\match_1ad7d8f7_player_stats.csv,Success,gs://striker-project/match_data/match_1ad7d8f7_player_stats.csv
https://fbref.com/en/matches/63e312b5/FC-Copenhagen-Bayern-Munich-October-3-2023-Champions-League,63e312b5,Success,30,2,match_data\match_63e312b5_player_stats.csv,Success,gs://striker-project/match_data/match_63e312b5_player_stats.csv
https://fbref.com/en/matches/29206b1b/PSV-Eindhoven-Sevilla-October-3-2023-Champions-League,29206b1b,Success,31,2,match_data\match_29206b1b_player_stats.csv,Success,gs://striker-project/match_data/match_29206b1b_player_stats.csv
https://fbref.com/en/matches/55ea129d/Internazionale-Benfica-October-3-2023-Champions-League,55ea129d,Success,32,2,match_data\match_55ea129d_player_stats.csv,Success,gs://striker-project/match_data/match_55ea129d_player_stats.csv
https://fbref.com/en/matches/a679c3f7/Napoli-Real-Madrid-October-3-2023-Champions-League,a679c3f7,Success,31,2,match_data\match_a679c3f7_player_stats.csv,Success,gs://striker-project/match_data/match_a679c3f7_player_stats.csv
https://fbref.com/en/matches/dba6efee/Lens-Arsenal-October-3-2023-Champions-League,dba6efee,Success,31,2,match_data\match_dba6efee_player_stats.csv,Success,gs://striker-project/match_data/match_dba6efee_player_stats.csv
https://fbref.com/en/matches/6cd2f188/Atletico-Madrid-Feyenoord-October-4-2023-Champions-League,6cd2f188,Success,31,2,match_data\match_6cd2f188_player_stats.csv,Success,gs://striker-project/match_data/match_6cd2f188_player_stats.csv
https://fbref.com/en/matches/89850a68/Antwerp-Shakhtar-Donetsk-October-4-2023-Champions-League,89850a68,Success,27,2,match_data\match_89850a68_player_stats.csv,Success,gs://striker-project/match_data/match_89850a68_player_stats.csv
https://fbref.com/en/matches/7d91e229/Porto-Barcelona-October-4-2023-Champions-League,7d91e229,Success,31,2,match_data\match_7d91e229_player_stats.csv,Success,gs://striker-project/match_data/match_7d91e229_player_stats.csv
https://fbref.com/en/matches/4d5a6bf1/Newcastle-United-Paris-Saint-Germain-October-4-2023-Champions-League,4d5a6bf1,Success,27,2,match_data\match_4d5a6bf1_player_stats.csv,Success,gs://striker-project/match_data/match_4d5a6bf1_player_stats.csv
https://fbref.com/en/matches/cd495141/Celtic-Lazio-October-4-2023-Champions-League,cd495141,Success,31,2,match_data\match_cd495141_player_stats.csv,Success,gs://striker-project/match_data/match_cd495141_player_stats.csv
https://fbref.com/en/matches/7199206d/Dortmund-Milan-October-4-2023-Champions-League,7199206d,Success,30,2,match_data\match_7199206d_player_stats.csv,Success,gs://striker-project/match_data/match_7199206d_player_stats.csv
https://fbref.com/en/matches/7c1dbba5/Red-Star-Belgrade-Young-Boys-October-4-2023-Champions-League,7c1dbba5,Success,29,2,match_data\match_7c1dbba5_player_stats.csv,Success,gs://striker-project/match_data/match_7c1dbba5_player_stats.csv
https://fbref.com/en/matches/2dd697fb/RB-Leipzig-Manchester-City-October-4-2023-Champions-League,2dd697fb,Success,30,2,match_data\match_2dd697fb_player_stats.csv,Success,gs://striker-project/match_data/match_2dd697fb_player_stats.csv
https://fbref.com/en/matches/118ee102/Internazionale-Red-Bull-Salzburg-October-24-2023-Champions-League,118ee102,Success,32,2,match_data\match_118ee102_player_stats.csv,Success,gs://striker-project/match_data/match_118ee102_player_stats.csv
https://fbref.com/en/matches/e5344209/Galatasaray-Bayern-Munich-October-24-2023-Champions-League,e5344209,Success,30,2,match_data\match_e5344209_player_stats.csv,Success,gs://striker-project/match_data/match_e5344209_player_stats.csv
https://fbref.com/en/matches/ba0599dd/Braga-Real-Madrid-October-24-2023-Champions-League,ba0599dd,Success,29,2,match_data\match_ba0599dd_player_stats.csv,Success,gs://striker-project/match_data/match_ba0599dd_player_stats.csv
https://fbref.com/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,23151aa4,Success,30,2,match_data\match_23151aa4_player_stats.csv,Success,gs://striker-project/match_data/match_23151aa4_player_stats.csv
https://fbref.com/en/matches/2d34d54a/Benfica-Real-Sociedad-October-24-2023-Champions-League,2d34d54a,Success,31,2,match_data\match_2d34d54a_player_stats.csv,Success,gs://striker-project/match_data/match_2d34d54a_player_stats.csv
https://fbref.com/en/matches/53a663a7/Lens-PSV-Eindhoven-October-24-2023-Champions-League,53a663a7,Success,31,2,match_data\match_53a663a7_player_stats.csv,Success,gs://striker-project/match_data/match_53a663a7_player_stats.csv
https://fbref.com/en/matches/61236021/Union-Berlin-Napoli-October-24-2023-Champions-League,61236021,Success,32,2,match_data\match_61236021_player_stats.csv,Success,gs://striker-project/match_data/match_61236021_player_stats.csv
https://fbref.com/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,0c4b8772,Success,29,2,match_data\match_0c4b8772_player_stats.csv,Success,gs://striker-project/match_data/match_0c4b8772_player_stats.csv
https://fbref.com/en/matches/b9939d92/Feyenoord-Lazio-October-25-2023-Champions-League,b9939d92,Success,32,2,match_data\match_b9939d92_player_stats.csv,Success,gs://striker-project/match_data/match_b9939d92_player_stats.csv
https://fbref.com/en/matches/0eff6ab7/Barcelona-Shakhtar-Donetsk-October-25-2023-Champions-League,0eff6ab7,Success,29,2,match_data\match_0eff6ab7_player_stats.csv,Success,gs://striker-project/match_data/match_0eff6ab7_player_stats.csv
https://fbref.com/en/matches/97c9cbb1/Celtic-Atletico-Madrid-October-25-2023-Champions-League,97c9cbb1,Success,28,2,match_data\match_97c9cbb1_player_stats.csv,Success,gs://striker-project/match_data/match_97c9cbb1_player_stats.csv
https://fbref.com/en/matches/ab67c6cc/Newcastle-United-Dortmund-October-25-2023-Champions-League,ab67c6cc,Success,32,2,match_data\match_ab67c6cc_player_stats.csv,Success,gs://striker-project/match_data/match_ab67c6cc_player_stats.csv
https://fbref.com/en/matches/09a13276/Antwerp-Porto-October-25-2023-Champions-League,09a13276,Success,32,2,match_data\match_09a13276_player_stats.csv,Success,gs://striker-project/match_data/match_09a13276_player_stats.csv
https://fbref.com/en/matches/d66f6ad1/Young-Boys-Manchester-City-October-25-2023-Champions-League,d66f6ad1,Success,31,2,match_data\match_d66f6ad1_player_stats.csv,Success,gs://striker-project/match_data/match_d66f6ad1_player_stats.csv
https://fbref.com/en/matches/f9b9a5fe/RB-Leipzig-Red-Star-Belgrade-October-25-2023-Champions-League,f9b9a5fe,Success,32,2,match_data\match_f9b9a5fe_player_stats.csv,Success,gs://striker-project/match_data/match_f9b9a5fe_player_stats.csv
https://fbref.com/en/matches/f1ef22b8/Paris-Saint-Germain-Milan-October-25-2023-Champions-League,f1ef22b8,Success,30,2,match_data\match_f1ef22b8_player_stats.csv,Success,gs://striker-project/match_data/match_f1ef22b8_player_stats.csv
https://fbref.com/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,12af2c2a,Success,27,2,match_data\match_12af2c2a_player_stats.csv,Success,gs://striker-project/match_data/match_12af2c2a_player_stats.csv
https://fbref.com/en/matches/66e789bc/Shakhtar-Donetsk-Barcelona-November-7-2023-Champions-League,66e789bc,Success,30,2,match_data\match_66e789bc_player_stats.csv,Success,gs://striker-project/match_data/match_66e789bc_player_stats.csv
https://fbref.com/en/matches/709875dc/Porto-Antwerp-November-7-2023-Champions-League,709875dc,Success,31,2,match_data\match_709875dc_player_stats.csv,Success,gs://striker-project/match_data/match_709875dc_player_stats.csv
https://fbref.com/en/matches/620ab893/Manchester-City-Young-Boys-November-7-2023-Champions-League,620ab893,Success,31,2,match_data\match_620ab893_player_stats.csv,Success,gs://striker-project/match_data/match_620ab893_player_stats.csv
https://fbref.com/en/matches/4576b587/Red-Star-Belgrade-RB-Leipzig-November-7-2023-Champions-League,4576b587,Success,32,2,match_data\match_4576b587_player_stats.csv,Success,gs://striker-project/match_data/match_4576b587_player_stats.csv
https://fbref.com/en/matches/c8120a02/Lazio-Feyenoord-November-7-2023-Champions-League,c8120a02,Success,32,2,match_data\match_c8120a02_player_stats.csv,Success,gs://striker-project/match_data/match_c8120a02_player_stats.csv
https://fbref.com/en/matches/9cde0a29/Atletico-Madrid-Celtic-November-7-2023-Champions-League,9cde0a29,Success,32,2,match_data\match_9cde0a29_player_stats.csv,Success,gs://striker-project/match_data/match_9cde0a29_player_stats.csv
https://fbref.com/en/matches/9544bc7f/Milan-Paris-Saint-Germain-November-7-2023-Champions-League,9544bc7f,Success,30,2,match_data\match_9544bc7f_player_stats.csv,Success,gs://striker-project/match_data/match_9544bc7f_player_stats.csv
https://fbref.com/en/matches/a3365e90/Napoli-Union-Berlin-November-8-2023-Champions-League,a3365e90,Success,31,2,match_data\match_a3365e90_player_stats.csv,Success,gs://striker-project/match_data/match_a3365e90_player_stats.csv
https://fbref.com/en/matches/667f4060/Real-Sociedad-Benfica-November-8-2023-Champions-League,667f4060,Success,31,2,match_data\match_667f4060_player_stats.csv,Success,gs://striker-project/match_data/match_667f4060_player_stats.csv
https://fbref.com/en/matches/2e9fad19/Arsenal-Sevilla-November-8-2023-Champions-League,2e9fad19,Success,32,2,match_data\match_2e9fad19_player_stats.csv,Success,gs://striker-project/match_data/match_2e9fad19_player_stats.csv
https://fbref.com/en/matches/58134744/Bayern-Munich-Galatasaray-November-8-2023-Champions-League,58134744,Success,31,2,match_data\match_58134744_player_stats.csv,Success,gs://striker-project/match_data/match_58134744_player_stats.csv
https://fbref.com/en/matches/e3d54c66/Real-Madrid-Braga-November-8-2023-Champions-League,e3d54c66,Success,32,2,match_data\match_e3d54c66_player_stats.csv,Success,gs://striker-project/match_data/match_e3d54c66_player_stats.csv
https://fbref.com/en/matches/4a4b95b7/FC-Copenhagen-Manchester-United-November-8-2023-Champions-League,4a4b95b7,Success,30,2,match_data\match_4a4b95b7_player_stats.csv,Success,gs://striker-project/match_data/match_4a4b95b7_player_stats.csv
https://fbref.com/en/matches/194d4bb5/Red-Bull-Salzburg-Internazionale-November-8-2023-Champions-League,194d4bb5,Success,31,2,match_data\match_194d4bb5_player_stats.csv,Success,gs://striker-project/match_data/match_194d4bb5_player_stats.csv
https://fbref.com/en/matches/17d16c49/PSV-Eindhoven-Lens-November-8-2023-Champions-League,17d16c49,Success,31,2,match_data\match_17d16c49_player_stats.csv,Success,gs://striker-project/match_data/match_17d16c49_player_stats.csv
https://fbref.com/en/matches/433b7484/Lazio-Celtic-November-28-2023-Champions-League,433b7484,Success,29,2,match_data\match_433b7484_player_stats.csv,Success,gs://striker-project/match_data/match_433b7484_player_stats.csv
https://fbref.com/en/matches/7aaaa33a/Shakhtar-Donetsk-Antwerp-November-28-2023-Champions-League,7aaaa33a,Success,27,2,match_data\match_7aaaa33a_player_stats.csv,Success,gs://striker-project/match_data/match_7aaaa33a_player_stats.csv
https://fbref.com/en/matches/96f5597e/Manchester-City-RB-Leipzig-November-28-2023-Champions-League,96f5597e,Success,31,2,match_data\match_96f5597e_player_stats.csv,Success,gs://striker-project/match_data/match_96f5597e_player_stats.csv
https://fbref.com/en/matches/d2093046/Young-Boys-Red-Star-Belgrade-November-28-2023-Champions-League,d2093046,Success,30,2,match_data\match_d2093046_player_stats.csv,Success,gs://striker-project/match_data/match_d2093046_player_stats.csv
https://fbref.com/en/matches/9ee809ff/Paris-Saint-Germain-Newcastle-United-November-28-2023-Champions-League,9ee809ff,Success,26,2,match_data\match_9ee809ff_player_stats.csv,Success,gs://striker-project/match_data/match_9ee809ff_player_stats.csv
https://fbref.com/en/matches/ed34277e/Barcelona-Porto-November-28-2023-Champions-League,ed34277e,Success,30,2,match_data\match_ed34277e_player_stats.csv,Success,gs://striker-project/match_data/match_ed34277e_player_stats.csv
https://fbref.com/en/matches/32a204fd/Milan-Dortmund-November-28-2023-Champions-League,32a204fd,Success,29,2,match_data\match_32a204fd_player_stats.csv,Success,gs://striker-project/match_data/match_32a204fd_player_stats.csv
https://fbref.com/en/matches/c05cacde/Feyenoord-Atletico-Madrid-November-28-2023-Champions-League,c05cacde,Success,31,2,match_data\match_c05cacde_player_stats.csv,Success,gs://striker-project/match_data/match_c05cacde_player_stats.csv
https://fbref.com/en/matches/ec88f263/Sevilla-PSV-Eindhoven-November-29-2023-Champions-League,ec88f263,Success,32,2,match_data\match_ec88f263_player_stats.csv,Success,gs://striker-project/match_data/match_ec88f263_player_stats.csv
https://fbref.com/en/matches/0bb75d8f/Benfica-Internazionale-November-29-2023-Champions-League,0bb75d8f,Success,32,2,match_data\match_0bb75d8f_player_stats.csv,Success,gs://striker-project/match_data/match_0bb75d8f_player_stats.csv
https://fbref.com/en/matches/e7033b85/Arsenal-Lens-November-29-2023-Champions-League,e7033b85,Success,32,2,match_data\match_e7033b85_player_stats.csv,Success,gs://striker-project/match_data/match_e7033b85_player_stats.csv
https://fbref.com/en/matches/93bb73ae/Braga-Union-Berlin-November-29-2023-Champions-League,93bb73ae,Success,31,2,match_data\match_93bb73ae_player_stats.csv,Success,gs://striker-project/match_data/match_93bb73ae_player_stats.csv
https://fbref.com/en/matches/fd04df87/Galatasaray-Manchester-United-November-29-2023-Champions-League,fd04df87,Success,31,2,match_data\match_fd04df87_player_stats.csv,Success,gs://striker-project/match_data/match_fd04df87_player_stats.csv
https://fbref.com/en/matches/94809dc5/Real-Madrid-Napoli-November-29-2023-Champions-League,94809dc5,Success,31,2,match_data\match_94809dc5_player_stats.csv,Success,gs://striker-project/match_data/match_94809dc5_player_stats.csv
https://fbref.com/en/matches/519645fd/Bayern-Munich-FC-Copenhagen-November-29-2023-Champions-League,519645fd,Success,30,2,match_data\match_519645fd_player_stats.csv,Success,gs://striker-project/match_data/match_519645fd_player_stats.csv
https://fbref.com/en/matches/ef483d4d/Real-Sociedad-Red-Bull-Salzburg-November-29-2023-Champions-League,ef483d4d,Success,32,2,match_data\match_ef483d4d_player_stats.csv,Success,gs://striker-project/match_data/match_ef483d4d_player_stats.csv
https://fbref.com/en/matches/1347b590/Lens-Sevilla-December-12-2023-Champions-League,1347b590,Success,27,2,match_data\match_1347b590_player_stats.csv,Success,gs://striker-project/match_data/match_1347b590_player_stats.csv
https://fbref.com/en/matches/a44f0e00/PSV-Eindhoven-Arsenal-December-12-2023-Champions-League,a44f0e00,Success,31,2,match_data\match_a44f0e00_player_stats.csv,Success,gs://striker-project/match_data/match_a44f0e00_player_stats.csv
https://fbref.com/en/matches/86343bd4/Manchester-United-Bayern-Munich-December-12-2023-Champions-League,86343bd4,Success,31,2,match_data\match_86343bd4_player_stats.csv,Success,gs://striker-project/match_data/match_86343bd4_player_stats.csv
https://fbref.com/en/matches/b46994f8/Red-Bull-Salzburg-Benfica-December-12-2023-Champions-League,b46994f8,Success,30,2,match_data\match_b46994f8_player_stats.csv,Success,gs://striker-project/match_data/match_b46994f8_player_stats.csv
https://fbref.com/en/matches/db188587/Union-Berlin-Real-Madrid-December-12-2023-Champions-League,db188587,Success,31,2,match_data\match_db188587_player_stats.csv,Success,gs://striker-project/match_data/match_db188587_player_stats.csv
https://fbref.com/en/matches/fc975672/Napoli-Braga-December-12-2023-Champions-League,fc975672,Success,32,2,match_data\match_fc975672_player_stats.csv,Success,gs://striker-project/match_data/match_fc975672_player_stats.csv
https://fbref.com/en/matches/4022021d/FC-Copenhagen-Galatasaray-December-12-2023-Champions-League,4022021d,Success,30,2,match_data\match_4022021d_player_stats.csv,Success,gs://striker-project/match_data/match_4022021d_player_stats.csv
https://fbref.com/en/matches/4a5df93c/Internazionale-Real-Sociedad-December-12-2023-Champions-League,4a5df93c,Success,32,2,match_data\match_4a5df93c_player_stats.csv,Success,gs://striker-project/match_data/match_4a5df93c_player_stats.csv
https://fbref.com/en/matches/c9438541/Red-Star-Belgrade-Manchester-City-December-13-2023-Champions-League,c9438541,Success,31,2,match_data\match_c9438541_player_stats.csv,Success,gs://striker-project/match_data/match_c9438541_player_stats.csv
https://fbref.com/en/matches/2bc39463/RB-Leipzig-Young-Boys-December-13-2023-Champions-League,2bc39463,Success,32,2,match_data\match_2bc39463_player_stats.csv,Success,gs://striker-project/match_data/match_2bc39463_player_stats.csv
https://fbref.com/en/matches/55099f47/Porto-Shakhtar-Donetsk-December-13-2023-Champions-League,55099f47,Success,31,2,match_data\match_55099f47_player_stats.csv,Success,gs://striker-project/match_data/match_55099f47_player_stats.csv
https://fbref.com/en/matches/89e6068d/Celtic-Feyenoord-December-13-2023-Champions-League,89e6068d,Success,32,2,match_data\match_89e6068d_player_stats.csv,Success,gs://striker-project/match_data/match_89e6068d_player_stats.csv
https://fbref.com/en/matches/49e9dcae/Newcastle-United-Milan-December-13-2023-Champions-League,49e9dcae,Success,30,2,match_data\match_49e9dcae_player_stats.csv,Success,gs://striker-project/match_data/match_49e9dcae_player_stats.csv
https://fbref.com/en/matches/511c707c/Antwerp-Barcelona-December-13-2023-Champions-League,511c707c,Success,31,2,match_data\match_511c707c_player_stats.csv,Success,gs://striker-project/match_data/match_511c707c_player_stats.csv
https://fbref.com/en/matches/73a73afc/Dortmund-Paris-Saint-Germain-December-13-2023-Champions-League,73a73afc,Success,30,2,match_data\match_73a73afc_player_stats.csv,Success,gs://striker-project/match_data/match_73a73afc_player_stats.csv
https://fbref.com/en/matches/aa674584/Atletico-Madrid-Lazio-December-13-2023-Champions-League,aa674584,Success,32,2,match_data\match_aa674584_player_stats.csv,Success,gs://striker-project/match_data/match_aa674584_player_stats.csv
https://fbref.com/en/matches/7c72e97e/FC-Copenhagen-Manchester-City-February-13-2024-Champions-League,7c72e97e,Success,28,2,match_data\match_7c72e97e_player_stats.csv,Success,gs://striker-project/match_data/match_7c72e97e_player_stats.csv
https://fbref.com/en/matches/6873100e/RB-Leipzig-Real-Madrid-February-13-2024-Champions-League,6873100e,Success,28,2,match_data\match_6873100e_player_stats.csv,Success,gs://striker-project/match_data/match_6873100e_player_stats.csv
https://fbref.com/en/matches/bb212371/Paris-Saint-Germain-Real-Sociedad-February-14-2024-Champions-League,bb212371,Success,30,2,match_data\match_bb212371_player_stats.csv,Success,gs://striker-project/match_data/match_bb212371_player_stats.csv
https://fbref.com/en/matches/ae96ef57/Lazio-Bayern-Munich-February-14-2024-Champions-League,ae96ef57,Success,30,2,match_data\match_ae96ef57_player_stats.csv,Success,gs://striker-project/match_data/match_ae96ef57_player_stats.csv
https://fbref.com/en/matches/694d6459/Internazionale-Atletico-Madrid-February-20-2024-Champions-League,694d6459,Success,32,2,match_data\match_694d6459_player_stats.csv,Success,gs://striker-project/match_data/match_694d6459_player_stats.csv
https://fbref.com/en/matches/280841d0/PSV-Eindhoven-Dortmund-February-20-2024-Champions-League,280841d0,Success,29,2,match_data\match_280841d0_player_stats.csv,Success,gs://striker-project/match_data/match_280841d0_player_stats.csv
